Organization,Category,Mission/Goals,Service Area (Region),County,Also Serving,Region,Website,Contact Person,Email,Phone
Southwest Indiana Area Health Education Center (Warrick),Regional Planning Initiative,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Daviess, DuBois, Gibson, Knox, Perry, Pike, Posey, Spencer, Vanderburgh, and Warrick counties",Warrick,"Daviess, DuBois, Gibson, Knox, Perry, Pike, Posey, Spencer, Vanderburgh, Warrick",11,http://www.usi.edu/health/swiahec/,Jane Friona,jefriona@usi.edu,812-461-5446
Growth Alliance for Greater Evansville,Regional Planning Initiative,"The Growth Alliance for Greater Evansville's mission is to drive and support economic development activities that provide positive economic impact and sustainable growth: through attraction and expansion of investment and new jobs, retention of existing jobs, and incubation of new innovation-based businesses in the City of Evansville and Vanderburgh County, Indiana.",Vanderburgh County,Vanderburgh,n/a,11,http://www.growthallianceevv.com/,,,812-401-4243
Southwest Indiana Development Council (Dubois),Regional Planning Initiative,"SWIDC is an economic development organization comprised of representatives from the nine counties in Southwest Indiana. WIDC members include representatives of local economic development organizations and Chambers of Commerce in each county as well as other interested groups such as universities, utilities, public officials and private industry. Members contribute time and money to further the joint economic development goals in the Southwest Indiana region. By pooling resources and ideas, SWIDC is able to effectively and economically promote Southwest Indiana to companies interested in expansion or relocation.","Dubois, Gibson, Knox, Perry, Pike, Posey, Spencer, Warrick, and Vanderburgh counties.",Dubois,n/a,11,www.swidc.org,Alvin Evans,Not Readily Available,812.547.8377
Southwest Indiana Development Council (Gibson),Regional Planning Initiative,"SWIDC is an economic development organization comprised of representatives from the nine counties in Southwest Indiana. WIDC members include representatives of local economic development organizations and Chambers of Commerce in each county as well as other interested groups such as universities, utilities, public officials and private industry. Members contribute time and money to further the joint economic development goals in the Southwest Indiana region. By pooling resources and ideas, SWIDC is able to effectively and economically promote Southwest Indiana to companies interested in expansion or relocation.","Dubois, Gibson, Knox, Perry, Pike, Posey, Spencer, Warrick, and Vanderburgh counties.",Gibson,n/a,11,www.swidc.org,Alvin Evans,Not Readily Available,812.547.8377
Southwest Indiana Development Council (Knox),Regional Planning Initiative,"SWIDC is an economic development organization comprised of representatives from the nine counties in Southwest Indiana. WIDC members include representatives of local economic development organizations and Chambers of Commerce in each county as well as other interested groups such as universities, utilities, public officials and private industry. Members contribute time and money to further the joint economic development goals in the Southwest Indiana region. By pooling resources and ideas, SWIDC is able to effectively and economically promote Southwest Indiana to companies interested in expansion or relocation.","Dubois, Gibson, Knox, Perry, Pike, Posey, Spencer, Warrick, and Vanderburgh counties.",Knox,n/a,11,www.swidc.org,Alvin Evans,Not Readily Available,812.547.8377
Southwest Indiana Development Council (Perry),Regional Planning Initiative,"SWIDC is an economic development organization comprised of representatives from the nine counties in Southwest Indiana. WIDC members include representatives of local economic development organizations and Chambers of Commerce in each county as well as other interested groups such as universities, utilities, public officials and private industry. Members contribute time and money to further the joint economic development goals in the Southwest Indiana region. By pooling resources and ideas, SWIDC is able to effectively and economically promote Southwest Indiana to companies interested in expansion or relocation.","Dubois, Gibson, Knox, Perry, Pike, Posey, Spencer, Warrick, and Vanderburgh counties.",Perry,n/a,11,www.swidc.org,Alvin Evans,Not Readily Available,812.547.8377
Southwest Indiana Development Council (Pike),Regional Planning Initiative,"SWIDC is an economic development organization comprised of representatives from the nine counties in Southwest Indiana. WIDC members include representatives of local economic development organizations and Chambers of Commerce in each county as well as other interested groups such as universities, utilities, public officials and private industry. Members contribute time and money to further the joint economic development goals in the Southwest Indiana region. By pooling resources and ideas, SWIDC is able to effectively and economically promote Southwest Indiana to companies interested in expansion or relocation.","Dubois, Gibson, Knox, Perry, Pike, Posey, Spencer, Warrick, and Vanderburgh counties.",Pike,n/a,11,www.swidc.org,Alvin Evans,Not Readily Available,812.547.8377
Southwest Indiana Development Council (Posey),Regional Planning Initiative,"SWIDC is an economic development organization comprised of representatives from the nine counties in Southwest Indiana. WIDC members include representatives of local economic development organizations and Chambers of Commerce in each county as well as other interested groups such as universities, utilities, public officials and private industry. Members contribute time and money to further the joint economic development goals in the Southwest Indiana region. By pooling resources and ideas, SWIDC is able to effectively and economically promote Southwest Indiana to companies interested in expansion or relocation.","Dubois, Gibson, Knox, Perry, Pike, Posey, Spencer, Warrick, and Vanderburgh counties.",Posey,n/a,11,www.swidc.org,Alvin Evans,Not Readily Available,812.547.8377
Southwest Indiana Development Council (Spencer),Regional Planning Initiative,"SWIDC is an economic development organization comprised of representatives from the nine counties in Southwest Indiana. WIDC members include representatives of local economic development organizations and Chambers of Commerce in each county as well as other interested groups such as universities, utilities, public officials and private industry. Members contribute time and money to further the joint economic development goals in the Southwest Indiana region. By pooling resources and ideas, SWIDC is able to effectively and economically promote Southwest Indiana to companies interested in expansion or relocation.","Dubois, Gibson, Knox, Perry, Pike, Posey, Spencer, Warrick, and Vanderburgh counties.",Spencer,n/a,11,www.swidc.org,Alvin Evans,Not Readily Available,812.547.8377
Southwest Indiana Development Council (Warrick),Regional Planning Initiative,"SWIDC is an economic development organization comprised of representatives from the nine counties in Southwest Indiana. WIDC members include representatives of local economic development organizations and Chambers of Commerce in each county as well as other interested groups such as universities, utilities, public officials and private industry. Members contribute time and money to further the joint economic development goals in the Southwest Indiana region. By pooling resources and ideas, SWIDC is able to effectively and economically promote Southwest Indiana to companies interested in expansion or relocation.","Dubois, Gibson, Knox, Perry, Pike, Posey, Spencer, Warrick, and Vanderburgh counties.",Warrick,n/a,11,www.swidc.org,Alvin Evans,Not Readily Available,812.547.8377
Southwest Indiana Development Council (Vanderburgh),Regional Planning Initiative,"SWIDC is an economic development organization comprised of representatives from the nine counties in Southwest Indiana. WIDC members include representatives of local economic development organizations and Chambers of Commerce in each county as well as other interested groups such as universities, utilities, public officials and private industry. Members contribute time and money to further the joint economic development goals in the Southwest Indiana region. By pooling resources and ideas, SWIDC is able to effectively and economically promote Southwest Indiana to companies interested in expansion or relocation.","Dubois, Gibson, Knox, Perry, Pike, Posey, Spencer, Warrick, and Vanderburgh counties.",Vanderburgh,n/a,11,www.swidc.org,Alvin Evans,Not Readily Available,812.547.8377
Evansville Afterschool Coalition,Regional School Age Program,"IAN engages cities and regions in creating coordinated systems to expand out-of-school time learning for K-12 youth in Indiana. These community coalitions connect youth programs, schools and universities, faith based groups, and civic and businesses. IAN uses coalition-building frameworks developed by the Columbus Education Coalition / Institute for Coalition Building and the Wallace Foundation.",,Vanderburgh,,11,http://www.indianaafterschool.org/state/regional-coalitions/,,,
I-69 Innovation Corridor (Dubois),Regional Planning Initiative,Regional initiative focused on driving transformational change in southwest Indiana by creating a culture and environment supportive of innovative capacity,"Dubois, Gibson, Knox, Perry, Pike, Posey, Spencer, Warrick, and Vanderburgh counties.",Dubois,,11,http://i-69innovationcorridor.com/,,,
I-69 Innovation Corridor (Gibson),Regional Planning Initiative,Regional initiative focused on driving transformational change in southwest Indiana by creating a culture and environment supportive of innovative capacity,"Dubois, Gibson, Knox, Perry, Pike, Posey, Spencer, Warrick, and Vanderburgh counties.",Gibson,,11,http://i-69innovationcorridor.com/,,,
I-69 Innovation Corridor (Knox),Regional Planning Initiative,Regional initiative focused on driving transformational change in southwest Indiana by creating a culture and environment supportive of innovative capacity,"Dubois, Gibson, Knox, Perry, Pike, Posey, Spencer, Warrick, and Vanderburgh counties.",Knox,,11,http://i-69innovationcorridor.com/,,,
I-69 Innovation Corridor (Perry),Regional Planning Initiative,Regional initiative focused on driving transformational change in southwest Indiana by creating a culture and environment supportive of innovative capacity,"Dubois, Gibson, Knox, Perry, Pike, Posey, Spencer, Warrick, and Vanderburgh counties.",Perry,,11,http://i-69innovationcorridor.com/,,,
